"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",203,"SWE","Sweden","199",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",219,"CHE","Switzerland","50.4",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",236,"TUR","Türkiye","54",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",241,"UKR","Ukraine","156",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34607,"i271mb_high_ts","Mobile data and voice high-consumption basket","i271mb_high_ts_GNI","Local currency",84,"GBR","United Kingdom","10",2022,"","ITU Research","Mobile data and voice high-consumption basket. Combined time series data: from 2018 to 2020, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 1.5 GB of data using at least 3G technology. From 2021, the basket is based on a monthly usage of a minimum of 140 voice minutes, 70 SMSs and 2 GB of data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",10,"ALB","Albania","22.28",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",14,"AND","Andorra","0",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",24,"AUT","Austria","11.0761",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",30,"BEL","Belgium","18.2981",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",275,"BIH","Bosnia and Herzegovina","14.8298",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",45,"BGR","Bulgaria","10.1822",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",107,"HRV","Croatia","10.3386",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",66,"CYP","Cyprus","7.62848",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",227,"CZE","Czech Republic","14.8303",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",71,"DNK","Denmark","19.7612",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",76,"EST","Estonia","6.37684",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",81,"FIN","Finland","14.2336",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",78,"FRA","France","6.14644",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",276,"GEO","Georgia","8.67557",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
34613,"i271mb_ts_PPP","Data-only mobile broadband basket","i271mb_ts_GNI","PPP$",67,"DEU","Germany","12.8044",2022,"","ITU Research","Entry-level data-only mobile-broadband basket. Combined time series data: from 2013 to 2017, the basket is composed of the cheapest post-paid, computer-based plan for a USB/dongle providing at least 1 GB of monthly data using at least 3G technology; from 2018 to 2020, the basket refers to the cheapest mobile broadband plan providing at least 1.5 GB of monthly data using at least 3G technology; from 2021, the basket refers of the cheapest mobile broadband plan providing at least 2 GB of monthly data using at least 3G technology."
